Dependency=Location	Dependency=Geometry Building Type ACS	Dependency=Vintage Bidecadal	Option=Electricity	Option=Fuel Oil	Option=Natural Gas	Option=None	Option=Other Fuel	Option=Propane	Counts	Unnamed: 10
NC_Asheville.Rgnl.AP.723150	20 to 49 Unit	<1940	0.6949126520000001	0.067580632	0.230211081	0.00580464	0.000454658	0.001036337	135.6037688	1.0
NC_Asheville.Rgnl.AP.723150	20 to 49 Unit	2010s	0.8502729440000001	0.05827745400000001	0.0331543	0.0006994239999999999	0.055016752	0.002579126	297.0774409	1.0
NC_Asheville.Rgnl.AP.723150	20 to 49 Unit	1940-59s	0.638275053	0.007473652	0.328385347	0.008798171	0.007082977	0.009984799	57.18065388	0.999999999
NC_Asheville.Rgnl.AP.723150	20 to 49 Unit	1960-79s	0.817377572	0.01098463	0.133548701	0.01227496	0.008025259	0.017788879	408.3284848	1.000000001
NC_Asheville.Rgnl.AP.723150	20 to 49 Unit	1980-99s	0.8645799340000001	0.008865298	0.108953931	0.001389826	0.008922676	0.0072883359999999986	1064.792525	1.000000001
NC_Asheville.Rgnl.AP.723150	20 to 49 Unit	2000-09s	0.917773773	0.0041012240000000005	0.060439071	0.006469843	0.001190416	0.010025673	945.2969801	1.0
NC_Cape.Hatteras.723040	20 to 49 Unit	<1940	0.980367057	0.001055844	0.001394424	0.005026765999999999	0.010602091	0.0015538179999999998	4.546947133	1.0
NC_Cape.Hatteras.723040	20 to 49 Unit	2010s	0.978899052	3.32e-05	0.0	0.01952049	0.0	0.0015472970000000002	11.86980354	1.000000039
NC_Cape.Hatteras.723040	20 to 49 Unit	1940-59s	0.6510562289999999	0.07597205900000001	0.043362955	0.077869929	8e-05	0.151658869	27.04510955	1.0000000409999998
NC_Cape.Hatteras.723040	20 to 49 Unit	1960-79s	0.968725105	0.001570305	0.001809218	0.011781739	0.014500599	0.0016130329999999998	141.6600239	0.999999999
NC_Cape.Hatteras.723040	20 to 49 Unit	1980-99s	0.910887082	0.001890446	0.044832473	0.034599004	0.004489535	0.003301461	203.2919833	1.000000001
NC_Cape.Hatteras.723040	20 to 49 Unit	2000-09s	0.966630676	0.013071798	0.003854749	0.002571754	0.01082478	0.003046244	117.1197369	1.000000001
NC_Charlotte-Douglas.Intl.AP.723140	20 to 49 Unit	<1940	0.772808465	0.012613484	0.181314669	0.006620788000000001	0.017303834	0.00933876	143.6182274	1.0
NC_Charlotte-Douglas.Intl.AP.723140	20 to 49 Unit	2010s	0.95242591	0.003626473	0.033054127999999995	0.002333076	0.004666881	0.003893533	1147.351543	1.000000001
NC_Charlotte-Douglas.Intl.AP.723140	20 to 49 Unit	1940-59s	0.697785035	0.018616388	0.195205469	0.01607887	0.054944376	0.017369862	316.6413355	1.0
NC_Charlotte-Douglas.Intl.AP.723140	20 to 49 Unit	1960-79s	0.860451188	0.002754275	0.119853495	0.01258685	0.002751699	0.001602493	3471.248697	1.0
NC_Charlotte-Douglas.Intl.AP.723140	20 to 49 Unit	1980-99s	0.926051472	0.000796723	0.067315579	0.003496877	0.0008042360000000001	0.0015351129999999998	11992.00492	1.0
NC_Charlotte-Douglas.Intl.AP.723140	20 to 49 Unit	2000-09s	0.920909287	0.002112627	0.06382260299999999	0.008912095	0.001432202	0.002811187	5802.711021	1.000000001
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	20 to 49 Unit	<1940	0.789250206	0.012451417	0.144678745	0.003200319	0.022460308	0.027959005	229.3036778	1.0
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	20 to 49 Unit	2010s	0.890508587	0.007297859	0.070187239	0.010856789	0.009133046	0.012016478999999998	740.1452572000002	0.999999999
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	20 to 49 Unit	1940-59s	0.650327879	0.068051036	0.200479058	0.020041473	0.030337642	0.030762912000000007	212.367642	1.0
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	20 to 49 Unit	1960-79s	0.907902525	0.015532135	0.071041094	0.002372293	0.00090819	0.002243764	2596.566074	1.000000001
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	20 to 49 Unit	1980-99s	0.8677855999999999	0.004113995	0.111896451	0.007378743	0.003585603	0.005239608	3692.082362	1.0
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	20 to 49 Unit	2000-09s	0.962541119	0.00146379	0.029833361	0.002277501	0.001999365	0.001884864	3143.6673530000007	1.0
NC_Raleigh-Durham.Intl.AP.723060	20 to 49 Unit	<1940	0.866527031	0.010836507	0.080374157	0.008672735	0.014395326000000003	0.019194243	252.7711452	0.999999999
NC_Raleigh-Durham.Intl.AP.723060	20 to 49 Unit	2010s	0.926467757	0.008556072	0.031489	0.005276081	0.006410768000000001	0.021800322	1609.654591	1.0
NC_Raleigh-Durham.Intl.AP.723060	20 to 49 Unit	1940-59s	0.728676222	0.057027961	0.1052739	0.024997155	0.015947818	0.068076945	212.6528664	1.000000001
NC_Raleigh-Durham.Intl.AP.723060	20 to 49 Unit	1960-79s	0.837704071	0.004248919	0.12896960400000002	0.00149246	0.0032143370000000003	0.02437061	2220.938117	1.000000001
NC_Raleigh-Durham.Intl.AP.723060	20 to 49 Unit	1980-99s	0.894600737	0.0029567070000000003	0.098835841	0.002437994	0.000558698	0.000610023	10746.70841	1.0
NC_Raleigh-Durham.Intl.AP.723060	20 to 49 Unit	2000-09s	0.943941815	0.001457303	0.049137134000000006	0.002892786	0.00120039	0.001370572	7890.6746090000015	1.0
NC_Wilmington.Intl.AP.723013	20 to 49 Unit	<1940	0.63929361	0.042116275	0.181322901	0.03357689	0.021834409	0.081855916	81.07324175	1.000000001
NC_Wilmington.Intl.AP.723013	20 to 49 Unit	2010s	0.962291375	0.001980084	0.0296626	0.003072708	0.000616541	0.002376693	812.4761881000002	1.000000001
NC_Wilmington.Intl.AP.723013	20 to 49 Unit	1940-59s	0.65175948	0.150591077	0.086531291	0.032502649	0.017535299	0.06108020400000001	84.4805646	1.0
NC_Wilmington.Intl.AP.723013	20 to 49 Unit	1960-79s	0.937658802	0.00349694	0.022548494	0.020682882	0.004087363	0.011525518	1532.068109	0.999999999
NC_Wilmington.Intl.AP.723013	20 to 49 Unit	1980-99s	0.950897725	0.001486968	0.037687154	0.006531233000000001	0.001794926	0.001601994	4588.014429	1.0
NC_Wilmington.Intl.AP.723013	20 to 49 Unit	2000-09s	0.973796871	0.003877901	0.015439836	0.001926689	0.003008322	0.001950381	3766.374281	1.0
ND_Bismarck.Muni.AP.727640	20 to 49 Unit	<1940	0.607178111	0.003087745	0.202754928	0.176034877	0.008857265999999999	0.002087072	96.39961582	0.999999999
ND_Bismarck.Muni.AP.727640	20 to 49 Unit	2010s	0.7734349559999999	0.016281383	0.177412485	0.012259545	0.017852516000000002	0.002759115	221.9481332	1.0
ND_Bismarck.Muni.AP.727640	20 to 49 Unit	1940-59s	0.263952345	0.002880036	0.477487782	0.180685346	0.07024281	0.004751681	69.5961187	1.0
ND_Bismarck.Muni.AP.727640	20 to 49 Unit	1960-79s	0.7167574059999999	0.003159018	0.195268744	0.022413696	0.055295617000000005	0.007105519	816.4629908	1.0
ND_Bismarck.Muni.AP.727640	20 to 49 Unit	1980-99s	0.6990016029999999	0.000621086	0.290775316	0.00699393	0.002326481	0.00028158400000000003	1144.809626	1.0
ND_Bismarck.Muni.AP.727640	20 to 49 Unit	2000-09s	0.7444662590000001	0.001394425	0.233441506	0.015216603	0.004363764	0.001117444	604.3443942000001	1.000000001
ND_Fargo-Hector.Intl.AP.727530	20 to 49 Unit	<1940	0.669437003	0.00272745	0.26820971	0.052357094000000014	0.006318267	0.000950476	288.9314488	1.0
ND_Fargo-Hector.Intl.AP.727530	20 to 49 Unit	2010s	0.929924143	0.00089134	0.063783783	0.000278352	0.002441467	0.002680915	848.6855581	1.0
ND_Fargo-Hector.Intl.AP.727530	20 to 49 Unit	1940-59s	0.7956049270000001	0.018758268	0.153172544	0.013919776000000002	0.017426958	0.001117527	372.4376477	1.0
ND_Fargo-Hector.Intl.AP.727530	20 to 49 Unit	1960-79s	0.7202534759999999	0.0026685640000000004	0.197382727	0.02397113	0.044447901	0.011276201	4930.8607200000015	0.999999999
ND_Fargo-Hector.Intl.AP.727530	20 to 49 Unit	1980-99s	0.7633987459999999	0.000433625	0.160514143	0.02632477	0.046913335999999986	0.002415379	7283.661157	0.999999999
ND_Fargo-Hector.Intl.AP.727530	20 to 49 Unit	2000-09s	0.746798347	0.001996506	0.13190355199999998	0.031230862	0.085443485	0.002627248	3765.64836	1.0
ND_Minot.Intl.AP.727676	20 to 49 Unit	<1940	0.492775904	0.000853727	0.416575743	0.086113936	0.003108828	0.000571862	55.25113021	1.0
ND_Minot.Intl.AP.727676	20 to 49 Unit	2010s	0.777847838	0.00053102	0.220894906	0.000263604	7.82e-05	0.00038444	723.9051995	1.000000008
ND_Minot.Intl.AP.727676	20 to 49 Unit	1940-59s	0.340876671	7.659999999999999e-05	0.608175108	0.036142607	0.014334037	0.000394973	66.79622571	0.999999996
ND_Minot.Intl.AP.727676	20 to 49 Unit	1960-79s	0.4901037170000001	0.001701261	0.403222688	0.028864007	0.069923287	0.006185039	918.9010498	0.999999999
ND_Minot.Intl.AP.727676	20 to 49 Unit	1980-99s	0.76054653	0.000638314	0.1588979	0.057354067	0.022179913	0.000383276	697.5399431	1.0
ND_Minot.Intl.AP.727676	20 to 49 Unit	2000-09s	0.921125273	0.002521958	0.073667409	0.001944076	0.000606132	0.000135152	290.6368369	1.0
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	20 to 49 Unit	<1940	0.505498804	0.00922305	0.257838538	0.152375289	0.039947922	0.035116396	26.62589705	0.999999999
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	20 to 49 Unit	2010s	0.52069684	0.0	0.213412895	0.17042802199999998	0.010334498	0.085127745	48.48168191	1.0
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	20 to 49 Unit	1940-59s	0.142409025	0.001065123	0.828807035	0.021417117000000003	0.0040304220000000005	0.002271279	79.50239102	1.000000001
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	20 to 49 Unit	1960-79s	0.570343895	0.000435042	0.377322497	0.019715168	0.01566366	0.016519738	584.1473055	1.0
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	20 to 49 Unit	1980-99s	0.7034731009999999	0.000289353	0.289403063	0.00205352	0.003089005	0.001691959	603.2592089	1.000000001
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	20 to 49 Unit	2000-09s	0.474232379	0.000138248	0.50108813	0.004437124000000001	0.01124839	0.008855728	172.1231645	0.999999999
NE_Norfolk-Karl.Stefan.Mem.AP.725560	20 to 49 Unit	<1940	0.022162146	0.006055779	0.926824695	0.002164945	0.031064806	0.011727629	37.64106112	1.0
NE_Norfolk-Karl.Stefan.Mem.AP.725560	20 to 49 Unit	2010s	0.265580924	0.0	0.078275071	0.0	0.404229338	0.251914668	0.032898245	1.000000001
NE_Norfolk-Karl.Stefan.Mem.AP.725560	20 to 49 Unit	1940-59s	0.797923915	0.01614198	0.06259175	0.003357867	0.083731153	0.036253333	8.314025737	0.999999998
NE_Norfolk-Karl.Stefan.Mem.AP.725560	20 to 49 Unit	1960-79s	0.443100452	0.0006186259999999999	0.495950913	0.000657072	0.008760861	0.050912076	259.440194	1.0
NE_Norfolk-Karl.Stefan.Mem.AP.725560	20 to 49 Unit	1980-99s	0.8740800459999999	0.000395394	0.122705044	0.000452795	0.0006266080000000001	0.001740114	378.9348519	1.000000001
NE_Norfolk-Karl.Stefan.Mem.AP.725560	20 to 49 Unit	2000-09s	0.955548268	0.000195081	0.029476701	0.012127209	0.001256216	0.001396526	120.0315133	1.000000001
NE_North.Platte.Rgnl.AP.725620	20 to 49 Unit	<1940	0.61995695	0.0016489120000000002	0.27993665	0.063546119	0.000531793	0.034379577	39.85991723	1.000000001
NE_North.Platte.Rgnl.AP.725620	20 to 49 Unit	2010s	0.095358028	0.0	0.010714288	0.0	0.753410659	0.140517025	0.001082838	1.0
NE_North.Platte.Rgnl.AP.725620	20 to 49 Unit	1940-59s	0.356184901	0.0	0.616730572	0.022062132	0.001748578	0.003273817	8.993530589	1.0
NE_North.Platte.Rgnl.AP.725620	20 to 49 Unit	1960-79s	0.513781568	8.31e-06	0.459686868	0.000900695	0.003300033	0.022322529	277.2717037	1.000000003
NE_North.Platte.Rgnl.AP.725620	20 to 49 Unit	1980-99s	0.811971152	0.00031444700000000003	0.184356633	0.00017706099999999998	0.001091375	0.0020893310000000003	321.68208210000006	0.999999999
NE_North.Platte.Rgnl.AP.725620	20 to 49 Unit	2000-09s	0.77172264	0.00229094	0.159205324	0.039631011	0.019623732	0.007526353	88.87242477	1.0
NE_Omaha-Eppley.Airfield.725500	20 to 49 Unit	<1940	0.5333545789999999	0.0006086469999999999	0.368603361	0.035999523	0.055266788	0.006167102	657.4914077000002	1.0
NE_Omaha-Eppley.Airfield.725500	20 to 49 Unit	2010s	0.59310403	0.0057705690000000006	0.324417083	0.009027384	0.038655628	0.029025306	587.0014862	1.0
NE_Omaha-Eppley.Airfield.725500	20 to 49 Unit	1940-59s	0.489070952	0.004670255	0.451665434	0.006749713	0.025028145	0.022815501	478.5010088	1.0
NE_Omaha-Eppley.Airfield.725500	20 to 49 Unit	1960-79s	0.5373285320000001	0.000995323	0.442870453	0.007004142	0.003377109	0.008424441	5070.327942	1.0
NE_Omaha-Eppley.Airfield.725500	20 to 49 Unit	1980-99s	0.474347481	0.000639647	0.509597651	0.002356801	0.004400788	0.008657632	7900.728074	1.0
NE_Omaha-Eppley.Airfield.725500	20 to 49 Unit	2000-09s	0.494599063	0.000669032	0.491794014	0.00586604	0.002137749	0.004934102	3068.433506	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	20 to 49 Unit	<1940	0.746503261	0.043145847	0.175649052	0.015604967	0.012959268	0.0061376040000000005	30.81874162	0.999999999
NE_Scottsbluff-W.B.Heilig.Field.725660	20 to 49 Unit	2010s	0.287944525	0.0	0.004660805	0.0	0.608804955	0.098589715	0.002793284	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	20 to 49 Unit	1940-59s	0.47195123	0.0	0.515486728	0.001864571	0.003319402	0.00737807	35.19685619	1.000000001
NE_Scottsbluff-W.B.Heilig.Field.725660	20 to 49 Unit	1960-79s	0.513357142	0.000281683	0.474920508	0.000549324	0.009853022	0.001038321	366.9735964	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	20 to 49 Unit	1980-99s	0.87439107	0.001144399	0.120164925	0.002323136	0.001410379	0.000566091	314.1778470000001	1.0
NE_Scottsbluff-W.B.Heilig.Field.725660	20 to 49 Unit	2000-09s	0.398084701	6.05e-05	0.420123257	0.119459479	0.014242461	0.048029553	108.811147	0.999999951
NH_Concord.Muni.AP.726050	20 to 49 Unit	<1940	0.34071108	0.224059296	0.314627453	0.023649417	0.034082735	0.062870018	751.7519382	0.999999999
NH_Concord.Muni.AP.726050	20 to 49 Unit	2010s	0.256575265	0.07346831599999999	0.475764981	0.040578083	0.061808928	0.091804428	402.1419356	1.000000001
NH_Concord.Muni.AP.726050	20 to 49 Unit	1940-59s	0.352487631	0.265296796	0.305207503	0.008615943000000001	0.023693315	0.044698811	307.7041769	0.999999999
NH_Concord.Muni.AP.726050	20 to 49 Unit	1960-79s	0.346791628	0.16183460800000002	0.398455989	0.033558577	0.00646059	0.052898608	4650.891208	1.0
NH_Concord.Muni.AP.726050	20 to 49 Unit	1980-99s	0.336557967	0.147549992	0.441738788	0.023072563	0.0070796040000000015	0.044001087	7542.113587000002	1.000000001
NH_Concord.Muni.AP.726050	20 to 49 Unit	2000-09s	0.162045612	0.17600411100000002	0.575475821	0.033637875	0.010811531	0.042025051	1877.8155010000007	1.000000001
NJ_Atlantic.City.Intl.AP.724070	20 to 49 Unit	<1940	0.164336886	0.019893163	0.73696804	0.020777634	0.048764794000000014	0.009259483	217.9346977	1.0
NJ_Atlantic.City.Intl.AP.724070	20 to 49 Unit	2010s	0.098904948	0.140368162	0.451492447	0.14146292300000002	0.122036851	0.045734669000000006	31.40361139	1.0
NJ_Atlantic.City.Intl.AP.724070	20 to 49 Unit	1940-59s	0.16917816100000002	0.027151637000000003	0.7658422570000001	0.006159525999999999	0.009711265	0.021957154	297.3113943	1.0
NJ_Atlantic.City.Intl.AP.724070	20 to 49 Unit	1960-79s	0.470787568	0.060610136	0.405326965	0.056884525	0.001280556	0.005110251	2009.172962	1.000000001
NJ_Atlantic.City.Intl.AP.724070	20 to 49 Unit	1980-99s	0.454958997	0.0039656940000000005	0.5306871710000001	0.005826295	0.002329072	0.002232771	2110.3466510000007	1.0
NJ_Atlantic.City.Intl.AP.724070	20 to 49 Unit	2000-09s	0.36021308700000004	0.014239844	0.568650667	0.011274516000000002	0.010323471	0.035298415	579.4685561000001	1.0
NJ_Newark.Intl.AP.725020	20 to 49 Unit	<1940	0.075897354	0.535091298	0.349462504	0.01307217	0.012014671	0.014462003	38989.78299	1.0
NJ_Newark.Intl.AP.725020	20 to 49 Unit	2010s	0.336887889	0.10397784	0.48497379	0.025486044	0.020911585	0.027762852	2265.86084	1.0
NJ_Newark.Intl.AP.725020	20 to 49 Unit	1940-59s	0.103414983	0.3212252	0.521965583	0.020303046	0.017094371	0.015996818	22433.41908	1.000000001
NJ_Newark.Intl.AP.725020	20 to 49 Unit	1960-79s	0.176989864	0.187572063	0.5811720260000001	0.018401772	0.013233856	0.022630419	37145.8174	1.0
NJ_Newark.Intl.AP.725020	20 to 49 Unit	1980-99s	0.258007355	0.097746298	0.6102149689999999	0.01417578	0.009015111	0.010840488	22599.66086	1.000000001
NJ_Newark.Intl.AP.725020	20 to 49 Unit	2000-09s	0.271291966	0.103229491	0.58517906	0.017943345	0.005533935	0.016822203	12847.70473	1.0
NM_Albuquerque.Intl.AP.723650	20 to 49 Unit	<1940	0.426169939	0.0	0.535509599	0.002670804	0.031827582	0.003822076	37.24100479999999	1.0
NM_Albuquerque.Intl.AP.723650	20 to 49 Unit	2010s	0.212342086	0.0	0.61830799	0.052576588	0.06507233700000001	0.051700999	105.9047458	1.0
NM_Albuquerque.Intl.AP.723650	20 to 49 Unit	1940-59s	0.074875438	0.0	0.8727357020000001	0.02541173	0.00792042	0.019056709	230.9915548	0.999999999
NM_Albuquerque.Intl.AP.723650	20 to 49 Unit	1960-79s	0.356666619	0.002020143	0.622094684	0.011126134	0.001280215	0.006812205	3059.898932	1.0
NM_Albuquerque.Intl.AP.723650	20 to 49 Unit	1980-99s	0.51589534	8.22e-05	0.474030609	0.007133475	0.001036124	0.001822252	3050.704972	1.0
NM_Albuquerque.Intl.AP.723650	20 to 49 Unit	2000-09s	0.479070323	5.7e-05	0.498327379	0.006215277	0.010024171	0.006305803	1009.102546	0.999999953
NM_Tucumcari.AP.723676	20 to 49 Unit	<1940	0.99665032	0.0	0.00334968	0.0	0.0	0.0	7.227570971	1.0
NM_Tucumcari.AP.723676	20 to 49 Unit	2010s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
NM_Tucumcari.AP.723676	20 to 49 Unit	1940-59s	0.557983364	0.0	0.425800768	0.0	0.001959924	0.014255944	12.4704423	1.0
NM_Tucumcari.AP.723676	20 to 49 Unit	1960-79s	0.984645996	0.000171289	0.0020622870000000003	0.001127108	0.000223618	0.011769701	210.5671387	0.999999999
NM_Tucumcari.AP.723676	20 to 49 Unit	1980-99s	0.441905668	0.001898669	0.543395838	0.00785854	0.00348862	0.001452665	68.04269069	1.0
NM_Tucumcari.AP.723676	20 to 49 Unit	2000-09s	0.713407874	4.81e-05	0.235649535	0.009808259	0.000448504	0.040637736	69.78224905	1.000000008
NV_Elko.Muni.AP.725825	20 to 49 Unit	<1940	0.324710586	0.216090635	0.011664488	0.0	0.17531679600000002	0.272217495	1.274728131	1.0
NV_Elko.Muni.AP.725825	20 to 49 Unit	2010s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
NV_Elko.Muni.AP.725825	20 to 49 Unit	1940-59s	0.544049264	0.150079032	0.007597397	0.0	0.119542982	0.178731325	12.12230373	1.0
NV_Elko.Muni.AP.725825	20 to 49 Unit	1960-79s	0.81606222	0.002431981	0.176869795	0.0	0.00179717	0.002838834	38.07984485	1.0
NV_Elko.Muni.AP.725825	20 to 49 Unit	1980-99s	0.617370165	0.000790378	0.378254775	0.0	0.001622543	0.001962139	34.18582225	1.0
NV_Elko.Muni.AP.725825	20 to 49 Unit	2000-09s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
NV_Ely-Yelland.Field.724860	20 to 49 Unit	<1940	0.324710586	0.216090635	0.011664488	0.0	0.17531679600000002	0.272217495	0.109141311	1.0
NV_Ely-Yelland.Field.724860	20 to 49 Unit	2010s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
NV_Ely-Yelland.Field.724860	20 to 49 Unit	1940-59s	0.333561502	0.213426886	0.01150037	0.0	0.17306617	0.268445072	0.675454619	1.0
NV_Ely-Yelland.Field.724860	20 to 49 Unit	1960-79s	0.965992012	0.005343227	0.017692499	0.0	0.003576951	0.007395311	0.991726244	1.0
NV_Ely-Yelland.Field.724860	20 to 49 Unit	1980-99s	0.937292896	0.002453346	0.056878061	0.0	0.001271859	0.002103838	56.79605168	1.0
NV_Ely-Yelland.Field.724860	20 to 49 Unit	2000-09s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
NV_Las.Vegas-McCarran.Intl.AP.723860	20 to 49 Unit	<1940	0.5465044139999999	0.071483879	0.05453748	0.303259492	0.015536192	0.008678543	9.883067902	1.0
NV_Las.Vegas-McCarran.Intl.AP.723860	20 to 49 Unit	2010s	0.645884361	0.0	0.326254208	0.010795739	0.004259059	0.012806634	478.0708946	1.000000001
NV_Las.Vegas-McCarran.Intl.AP.723860	20 to 49 Unit	1940-59s	0.8566816490000001	0.0	0.093519285	0.021104875	0.0072069169999999984	0.021487274	267.6908189	1.0
NV_Las.Vegas-McCarran.Intl.AP.723860	20 to 49 Unit	1960-79s	0.881691632	0.000265983	0.093686723	0.019311436	0.000504291	0.004539935	4522.670013	1.0
NV_Las.Vegas-McCarran.Intl.AP.723860	20 to 49 Unit	1980-99s	0.783816208	0.001744887	0.198928434	0.006136554000000001	0.00129771	0.008076208	6215.535202	1.000000001
NV_Las.Vegas-McCarran.Intl.AP.723860	20 to 49 Unit	2000-09s	0.496748089	0.000110507	0.45748319	0.030423518	0.001329624	0.013905071	3833.645702	0.999999999
NV_Reno-Tahoe.Intl.AP.724880	20 to 49 Unit	<1940	0.28148035600000004	0.144921266	0.550556741	0.002066229	0.019150865	0.001824544	83.82300748	1.000000001
NV_Reno-Tahoe.Intl.AP.724880	20 to 49 Unit	2010s	0.29600316	0.006880811	0.55164683	0.070236114	0.073338013	0.001895072	117.1692497	1.0
NV_Reno-Tahoe.Intl.AP.724880	20 to 49 Unit	1940-59s	0.31525252	0.0015375570000000002	0.60791817	0.059900683	0.005105562	0.010285508	164.6735976	1.0
NV_Reno-Tahoe.Intl.AP.724880	20 to 49 Unit	1960-79s	0.445992495	0.006006056	0.497414139	0.019432739	0.012687158999999998	0.018467413	2607.596396	1.000000001
NV_Reno-Tahoe.Intl.AP.724880	20 to 49 Unit	1980-99s	0.5345929979999999	0.000235636	0.429505845	0.007978757	0.0034517140000000003	0.024235049	1826.239701	0.999999999
NV_Reno-Tahoe.Intl.AP.724880	20 to 49 Unit	2000-09s	0.4217048470000001	0.010296756	0.5060297	0.033075193	0.008270528000000001	0.020622977	667.9511448	1.000000001
NV_Tonopah.AP.724855	20 to 49 Unit	<1940	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
NV_Tonopah.AP.724855	20 to 49 Unit	2010s	0.366262094	0.054046933	0.495675446	0.007261173	0.026492164	0.050262189000000006	0.0	1.0
